Id,Claw_length_cm,Size_cm,Tail_length_cm,Weight_kg,Specie,Sub_specie,Sub_specie_category,Endangered
3908,7.525,63.203,4.351,5.886,two_toed,Hoffman’s two-toed sloth,2,least_concern
3909,7.434,62.991,1.791,7.166,two_toed,Hoffman’s two-toed sloth,2,least_concern
3910,5.362,63.559,4.807,7.493,two_toed,Hoffman’s two-toed sloth,2,least_concern
3911,3.625,62.316,3.83,4.797,two_toed,Hoffman’s two-toed sloth,2,least_concern
3912,6.593,63.405,-0.51,6.559,two_toed,Hoffman’s two-toed sloth,2,least_concern
3913,5.388,63.35,1.274,5.54,two_toed,Hoffman’s two-toed sloth,2,least_concern
3914,3.495,64.455,1.146,5.047,two_toed,Hoffman’s two-toed sloth,2,least_concern
3915,4.21,63.645,3.268,5.654,two_toed,Hoffman’s two-toed sloth,2,least_concern
3916,6.063,62.307,2.48,4.162,two_toed,Hoffman’s two-toed sloth,2,least_concern
3917,4.626,62.043,1.74,5.77,two_toed,Hoffman’s two-toed sloth,2,least_concern
3918,6.29,63.474,1.98,5.546,two_toed,Hoffman’s two-toed sloth,2,least_concern
3919,5.478,61.329,3.14,5.417,two_toed,Hoffman’s two-toed sloth,2,least_concern
3920,6.628,64.34,4.072,5.591,two_toed,Hoffman’s two-toed sloth,2,least_concern
3921,5.931,63.397,2.524,6.085,two_toed,Hoffman’s two-toed sloth,2,least_concern
3922,6.549,62.656,1.465,4.479,two_toed,Hoffman’s two-toed sloth,2,least_concern
3923,6.783,63.675,1.66,4.417,two_toed,Hoffman’s two-toed sloth,2,least_concern
3924,4.071,62.665,0.131,3.478,two_toed,Hoffman’s two-toed sloth,2,least_concern
3925,4.749,62.596,2.071,4.919,two_toed,Hoffman’s two-toed sloth,2,least_concern
3926,5.596,63.518,2.633,5.314,two_toed,Hoffman’s two-toed sloth,2,least_concern
3927,4.231,63.044,1.396,4.447,two_toed,Hoffman’s two-toed sloth,2,least_concern
3928,6.431,63.959,1.958,6.044,two_toed,Hoffman’s two-toed sloth,2,least_concern
3929,5.669,63.98,1.491,4.764,two_toed,Hoffman’s two-toed sloth,2,least_concern
3930,5.824,63.097,3.513,5.722,two_toed,Hoffman’s two-toed sloth,2,least_concern
3931,6.529,62.478,2.975,4.014,two_toed,Hoffman’s two-toed sloth,2,least_concern
3932,4.735,61.712,2.138,6.138,two_toed,Hoffman’s two-toed sloth,2,least_concern
3933,5.993,62.784,3.21,6.25,two_toed,Hoffman’s two-toed sloth,2,least_concern
3934,4.54,61.706,2.229,6.772,two_toed,Hoffman’s two-toed sloth,2,least_concern
3935,5.229,62.095,1.761,5.536,two_toed,Hoffman’s two-toed sloth,2,least_concern
3936,6.36,61.706,0.728,6.723,two_toed,Hoffman’s two-toed sloth,2,least_concern
3937,5.016,62.784,0.98,4.189,two_toed,Hoffman’s two-toed sloth,2,least_concern
3938,7.604,63.822,1.137,6.198,two_toed,Hoffman’s two-toed sloth,2,least_concern
3939,4.839,61.791,2.106,6.52,two_toed,Hoffman’s two-toed sloth,2,least_concern
3940,5.239,64.092,2.006,3.89,two_toed,Hoffman’s two-toed sloth,2,least_concern
3941,5.666,62.783,2.795,4.741,two_toed,Hoffman’s two-toed sloth,2,least_concern
3942,5.846,61.738,2.326,6.21,two_toed,Hoffman’s two-toed sloth,2,least_concern
3943,5.66,62.632,2.215,5.836,two_toed,Hoffman’s two-toed sloth,2,least_concern
3944,6.118,62.419,0.284,4.034,two_toed,Hoffman’s two-toed sloth,2,least_concern
3945,5.406,63.377,2.552,6.21,two_toed,Hoffman’s two-toed sloth,2,least_concern
3946,4.432,62.375,2.146,6.976,two_toed,Hoffman’s two-toed sloth,2,least_concern
3947,6.858,61.865,1.59,4.184,two_toed,Hoffman’s two-toed sloth,2,least_concern
3948,6.258,63.334,2.204,6.916,two_toed,Hoffman’s two-toed sloth,2,least_concern
3949,5.864,62.52,2.801,4.491,two_toed,Hoffman’s two-toed sloth,2,least_concern
3950,5.967,65.579,0.55,6.53,two_toed,Hoffman’s two-toed sloth,2,least_concern
3951,4.707,63.445,1.753,4.495,two_toed,Hoffman’s two-toed sloth,2,least_concern
3952,5.008,63.187,3.148,4.862,two_toed,Hoffman’s two-toed sloth,2,least_concern
3953,6.379,61.899,2.019,5.646,two_toed,Hoffman’s two-toed sloth,2,least_concern
3954,5.322,63.732,2.467,6.089,two_toed,Hoffman’s two-toed sloth,2,least_concern
3955,6.312,62.777,1.177,7.392,two_toed,Hoffman’s two-toed sloth,2,least_concern
3956,4.355,62.629,3.707,5.344,two_toed,Hoffman’s two-toed sloth,2,least_concern
3957,6.055,62.886,1.861,4.855,two_toed,Hoffman’s two-toed sloth,2,least_concern
3958,4.497,63.128,3.064,7.037,two_toed,Hoffman’s two-toed sloth,2,least_concern
3959,4.12,62.313,3.49,5.826,two_toed,Hoffman’s two-toed sloth,2,least_concern
3960,5.517,63.141,3.117,7.019,two_toed,Hoffman’s two-toed sloth,2,least_concern
3961,5.458,62.786,1.248,6.096,two_toed,Hoffman’s two-toed sloth,2,least_concern
3962,5.547,63.872,2.199,4.137,two_toed,Hoffman’s two-toed sloth,2,least_concern
3963,6.083,61.01,2.171,6.365,two_toed,Hoffman’s two-toed sloth,2,least_concern
3964,3.909,62.162,5.201,4.648,two_toed,Hoffman’s two-toed sloth,2,least_concern
3965,4.218,63.324,2.215,6.155,two_toed,Hoffman’s two-toed sloth,2,least_concern
3966,5.061,61.561,2.931,5.75,two_toed,Hoffman’s two-toed sloth,2,least_concern
3967,6.973,62.634,0.472,5.793,two_toed,Hoffman’s two-toed sloth,2,least_concern
3968,6.102,63.725,2.286,4.006,two_toed,Hoffman’s two-toed sloth,2,least_concern
3969,6.31,61.734,2.01,4.224,two_toed,Hoffman’s two-toed sloth,2,least_concern
3970,7.078,66.294,1.219,6.4,two_toed,Hoffman’s two-toed sloth,2,least_concern
3971,6.871,62.789,3.38,5.502,two_toed,Hoffman’s two-toed sloth,2,least_concern
3972,5.193,64.31,0.468,5.589,two_toed,Hoffman’s two-toed sloth,2,least_concern
3973,5.768,63.69,1.744,4.91,two_toed,Hoffman’s two-toed sloth,2,least_concern
3974,6.462,62.05,5.087,6.3,two_toed,Hoffman’s two-toed sloth,2,least_concern
3975,5.886,63.121,3.166,4.929,two_toed,Hoffman’s two-toed sloth,2,least_concern
3976,4.556,63.92,3.706,5.646,two_toed,Hoffman’s two-toed sloth,2,least_concern
3977,4.592,62.137,3.347,6.826,two_toed,Hoffman’s two-toed sloth,2,least_concern
3978,5.7,63.144,2.581,7.113,two_toed,Hoffman’s two-toed sloth,2,least_concern
3979,4.384,62.482,2.59,5.36,two_toed,Hoffman’s two-toed sloth,2,least_concern
3980,5.32,62.669,1.975,6.177,two_toed,Hoffman’s two-toed sloth,2,least_concern
3981,6.671,64.028,5.032,4.817,two_toed,Hoffman’s two-toed sloth,2,least_concern
3982,6.877,62.859,1.798,5.705,two_toed,Hoffman’s two-toed sloth,2,least_concern
3983,4.531,63.76,1.444,6.413,two_toed,Hoffman’s two-toed sloth,2,least_concern
3984,3.262,62.531,2.238,4.891,two_toed,Hoffman’s two-toed sloth,2,least_concern
3985,5.533,64.103,2.067,3.196,two_toed,Hoffman’s two-toed sloth,2,least_concern
3986,3.747,67.27,1.16,4.059,two_toed,Hoffman’s two-toed sloth,2,least_concern
3987,4.548,64.847,0.966,5.232,two_toed,Hoffman’s two-toed sloth,2,least_concern
3988,5.708,63.307,2.497,5.848,two_toed,Hoffman’s two-toed sloth,2,least_concern
3989,3.927,62.228,2.259,5.813,two_toed,Hoffman’s two-toed sloth,2,least_concern
3990,5.59,62.195,2.902,7.65,two_toed,Hoffman’s two-toed sloth,2,least_concern
3991,6.171,63.305,3.427,4.74,two_toed,Hoffman’s two-toed sloth,2,least_concern
3992,4.027,62.076,1.778,5.759,two_toed,Hoffman’s two-toed sloth,2,least_concern
3993,6.648,63.188,2.902,5.951,two_toed,Hoffman’s two-toed sloth,2,least_concern
3994,5.466,63.2,0.975,5.049,two_toed,Hoffman’s two-toed sloth,2,least_concern
3995,5.664,62.306,1.514,7.585,two_toed,Hoffman’s two-toed sloth,2,least_concern
3996,5.06,62.856,1.944,5.208,two_toed,Hoffman’s two-toed sloth,2,least_concern
3997,5.241,63.525,3.231,5.556,two_toed,Hoffman’s two-toed sloth,2,least_concern
3998,5.061,61.728,3.127,6.578,two_toed,Hoffman’s two-toed sloth,2,least_concern
3999,6.31,62.649,2.516,5.441,two_toed,Hoffman’s two-toed sloth,2,least_concern
4000,5.547,63.669,1.976,5.485,two_toed,Hoffman’s two-toed sloth,2,least_concern
4001,4.304,63.577,3.349,5.244,two_toed,Hoffman’s two-toed sloth,2,least_concern
4002,6.429,62.244,1.258,5.289,two_toed,Hoffman’s two-toed sloth,2,least_concern
4003,4.918,64.211,3.638,4.478,two_toed,Hoffman’s two-toed sloth,2,least_concern
4004,6.119,62.091,3.098,5.45,two_toed,Hoffman’s two-toed sloth,2,least_concern
4005,5.235,64.424,0.822,4.613,two_toed,Hoffman’s two-toed sloth,2,least_concern
4006,6.177,64.23,2.965,5.821,two_toed,Hoffman’s two-toed sloth,2,least_concern
4007,5.444,61.455,4.548,5.631,two_toed,Hoffman’s two-toed sloth,2,least_concern
4008,5.881,63.341,1.494,6.131,two_toed,Hoffman’s two-toed sloth,2,least_concern
4009,5.247,64.334,1.399,5.793,two_toed,Hoffman’s two-toed sloth,2,least_concern
4010,4.431,61.472,1.564,3.476,two_toed,Hoffman’s two-toed sloth,2,least_concern
4011,6.008,64.656,1.522,6.662,two_toed,Hoffman’s two-toed sloth,2,least_concern
4012,4.67,64.15,2.219,5.65,two_toed,Hoffman’s two-toed sloth,2,least_concern
4013,4.159,65.055,3.689,6.562,two_toed,Hoffman’s two-toed sloth,2,least_concern
4014,5.736,64.63,3.745,6.129,two_toed,Hoffman’s two-toed sloth,2,least_concern
4015,6.226,62.544,2.548,6.341,two_toed,Hoffman’s two-toed sloth,2,least_concern
4016,6.335,61.057,0.688,5.06,two_toed,Hoffman’s two-toed sloth,2,least_concern
4017,4.388,62.101,2.219,4.938,two_toed,Hoffman’s two-toed sloth,2,least_concern
4018,5.992,62.518,3.95,5.162,two_toed,Hoffman’s two-toed sloth,2,least_concern
4019,4.763,64.098,1.88,4.11,two_toed,Hoffman’s two-toed sloth,2,least_concern
4020,7.017,61.558,2.635,5.027,two_toed,Hoffman’s two-toed sloth,2,least_concern
4021,4.5,64.44,2.16,5.52,two_toed,Hoffman’s two-toed sloth,2,least_concern
4022,4.564,60.359,2.122,7.342,two_toed,Hoffman’s two-toed sloth,2,least_concern
4023,6.309,62.619,2.08,8.055,two_toed,Hoffman’s two-toed sloth,2,least_concern
4024,5.883,63.735,2.791,4.364,two_toed,Hoffman’s two-toed sloth,2,least_concern
4025,5.921,63.779,3.19,5.154,two_toed,Hoffman’s two-toed sloth,2,least_concern
4026,6.064,62.982,0.351,6.034,two_toed,Hoffman’s two-toed sloth,2,least_concern
4027,7.653,63.066,1.982,4.151,two_toed,Hoffman’s two-toed sloth,2,least_concern
4028,5.156,64.562,2.037,5.149,two_toed,Hoffman’s two-toed sloth,2,least_concern
4029,5.665,62.699,1.761,5.666,two_toed,Hoffman’s two-toed sloth,2,least_concern
4030,5.945,64.659,2.818,6.858,two_toed,Hoffman’s two-toed sloth,2,least_concern
4031,6.556,64.632,0.845,3.328,two_toed,Hoffman’s two-toed sloth,2,least_concern
4032,5.985,64.365,1.45,6.26,two_toed,Hoffman’s two-toed sloth,2,least_concern
4033,4.243,63.743,1.341,5.873,two_toed,Hoffman’s two-toed sloth,2,least_concern
4034,6.656,62.304,2.92,7.601,two_toed,Hoffman’s two-toed sloth,2,least_concern
4035,6.683,62.715,2.822,7.77,two_toed,Hoffman’s two-toed sloth,2,least_concern
4036,7.182,62.485,3.195,5.182,two_toed,Hoffman’s two-toed sloth,2,least_concern
4037,4.934,60.799,2.876,3.419,two_toed,Hoffman’s two-toed sloth,2,least_concern
4038,4.737,64.086,2.043,6.433,two_toed,Hoffman’s two-toed sloth,2,least_concern
4039,4.62,64.427,4.298,5.139,two_toed,Hoffman’s two-toed sloth,2,least_concern
4040,5.272,64.028,2.787,4.744,two_toed,Hoffman’s two-toed sloth,2,least_concern
4041,6.584,64.852,0.707,5.896,two_toed,Hoffman’s two-toed sloth,2,least_concern
4042,6.791,63.455,2.535,6.254,two_toed,Hoffman’s two-toed sloth,2,least_concern
4043,4.883,64.45,1.348,6.925,two_toed,Hoffman’s two-toed sloth,2,least_concern
4044,5.808,63.028,0.814,7.557,two_toed,Hoffman’s two-toed sloth,2,least_concern
4045,5.368,62.638,2.976,6.634,two_toed,Hoffman’s two-toed sloth,2,least_concern
4046,7.391,62.167,3.673,4.425,two_toed,Hoffman’s two-toed sloth,2,least_concern
4047,8.125,64.182,1.055,6.546,two_toed,Hoffman’s two-toed sloth,2,least_concern
4048,5.538,64.005,1.523,5.833,two_toed,Hoffman’s two-toed sloth,2,least_concern
4049,7.262,62.939,3.405,7.042,two_toed,Hoffman’s two-toed sloth,2,least_concern
4050,5.009,61.467,3.58,5.383,two_toed,Hoffman’s two-toed sloth,2,least_concern
4051,6.757,63.51,2.171,4.688,two_toed,Hoffman’s two-toed sloth,2,least_concern
4052,5.033,62.162,3.677,6.352,two_toed,Hoffman’s two-toed sloth,2,least_concern
4053,4.127,62.84,2.333,5.937,two_toed,Hoffman’s two-toed sloth,2,least_concern
4054,5.695,62.58,2.319,5.35,two_toed,Hoffman’s two-toed sloth,2,least_concern
4055,4.563,61.703,0.285,4.692,two_toed,Hoffman’s two-toed sloth,2,least_concern
4056,6.216,63.551,1.746,4.268,two_toed,Hoffman’s two-toed sloth,2,least_concern
4057,3.584,63.683,1.791,6.43,two_toed,Hoffman’s two-toed sloth,2,least_concern
4058,7.819,61.981,2.812,6.763,two_toed,Hoffman’s two-toed sloth,2,least_concern
4059,5.947,62.864,1.929,4.778,two_toed,Hoffman’s two-toed sloth,2,least_concern
4060,4.778,62.17,2.191,5.764,two_toed,Hoffman’s two-toed sloth,2,least_concern
4061,5.448,63.108,2.78,5.571,two_toed,Hoffman’s two-toed sloth,2,least_concern
4062,4.906,63.532,2.291,6.067,two_toed,Hoffman’s two-toed sloth,2,least_concern
4063,5.374,63.172,1.587,5.522,two_toed,Hoffman’s two-toed sloth,2,least_concern
4064,4.583,63.408,1.874,5.84,two_toed,Hoffman’s two-toed sloth,2,least_concern
4065,6.086,62.29,0.845,6.253,two_toed,Hoffman’s two-toed sloth,2,least_concern
4066,7.358,63.278,0.866,5.657,two_toed,Hoffman’s two-toed sloth,2,least_concern
4067,7.15,63.771,3.799,4.002,two_toed,Hoffman’s two-toed sloth,2,least_concern
4068,6.049,62.544,2.422,6.486,two_toed,Hoffman’s two-toed sloth,2,least_concern
4069,5.977,64.621,3.1,5.336,two_toed,Hoffman’s two-toed sloth,2,least_concern
4070,6.617,63.706,0.986,4.503,two_toed,Hoffman’s two-toed sloth,2,least_concern
4071,4.509,63.649,2.219,4.443,two_toed,Hoffman’s two-toed sloth,2,least_concern
4072,5.731,61.991,1.876,5.819,two_toed,Hoffman’s two-toed sloth,2,least_concern
4073,6.21,65.373,3.368,4.078,two_toed,Hoffman’s two-toed sloth,2,least_concern
4074,4.31,62.265,0.773,5.087,two_toed,Hoffman’s two-toed sloth,2,least_concern
4075,5.284,61.963,2.247,3.44,two_toed,Hoffman’s two-toed sloth,2,least_concern
4076,6.059,61.61,1.648,4.962,two_toed,Hoffman’s two-toed sloth,2,least_concern
4077,5.111,63.774,1.672,4.869,two_toed,Hoffman’s two-toed sloth,2,least_concern
4078,5.442,62.981,1.075,6.62,two_toed,Hoffman’s two-toed sloth,2,least_concern
4079,6.201,62.691,3.092,5.234,two_toed,Hoffman’s two-toed sloth,2,least_concern
4080,5.026,63.018,2.4,6.853,two_toed,Hoffman’s two-toed sloth,2,least_concern
4081,5.039,62.741,0.114,6.12,two_toed,Hoffman’s two-toed sloth,2,least_concern
4082,4.641,61.017,2.627,4.61,two_toed,Hoffman’s two-toed sloth,2,least_concern
4083,6.49,63.078,4.195,5.188,two_toed,Hoffman’s two-toed sloth,2,least_concern
4084,6.826,65.951,2.058,6.19,two_toed,Hoffman’s two-toed sloth,2,least_concern
4085,6.567,61.307,1.781,5.133,two_toed,Hoffman’s two-toed sloth,2,least_concern
4086,8.032,63.374,3.32,6.695,two_toed,Hoffman’s two-toed sloth,2,least_concern
4087,5.654,61.797,2.41,5.673,two_toed,Hoffman’s two-toed sloth,2,least_concern
4088,5.125,63.846,1.379,4.163,two_toed,Hoffman’s two-toed sloth,2,least_concern
4089,7.865,61.811,2.613,6.64,two_toed,Hoffman’s two-toed sloth,2,least_concern
4090,4.786,64.074,1.766,5.973,two_toed,Hoffman’s two-toed sloth,2,least_concern
4091,6.29,61.477,3.489,7.626,two_toed,Hoffman’s two-toed sloth,2,least_concern
4092,4.762,60.855,0.847,6.059,two_toed,Hoffman’s two-toed sloth,2,least_concern
4093,6.251,63.219,3.077,4.218,two_toed,Hoffman’s two-toed sloth,2,least_concern
4094,6.336,62.831,3.866,6.672,two_toed,Hoffman’s two-toed sloth,2,least_concern
4095,5.2,61.019,1.465,5.989,two_toed,Hoffman’s two-toed sloth,2,least_concern
4096,6.226,63.846,1.972,6.39,two_toed,Hoffman’s two-toed sloth,2,least_concern
4097,7.449,63.35,2.571,5.518,two_toed,Hoffman’s two-toed sloth,2,least_concern
4098,6.182,62.798,1.176,5.467,two_toed,Hoffman’s two-toed sloth,2,least_concern
4099,5.902,63.414,2.072,7.072,two_toed,Hoffman’s two-toed sloth,2,least_concern
4100,5.545,63.966,1.634,3.665,two_toed,Hoffman’s two-toed sloth,2,least_concern
4101,5.945,61.531,1.156,5.732,two_toed,Hoffman’s two-toed sloth,2,least_concern
4102,5.109,62.526,3.791,6.149,two_toed,Hoffman’s two-toed sloth,2,least_concern
4103,3.631,63.93,1.46,5.023,two_toed,Hoffman’s two-toed sloth,2,least_concern
4104,5.604,64.233,2.687,5.723,two_toed,Hoffman’s two-toed sloth,2,least_concern
4105,5.775,62.621,2.486,5.967,two_toed,Hoffman’s two-toed sloth,2,least_concern
4106,5.855,62.834,2.434,6.675,two_toed,Hoffman’s two-toed sloth,2,least_concern
4107,5.549,64.537,1.249,4.867,two_toed,Hoffman’s two-toed sloth,2,least_concern
4108,6.654,62.862,0.292,5.831,two_toed,Hoffman’s two-toed sloth,2,least_concern
4109,6.987,63.825,3.989,6.099,two_toed,Hoffman’s two-toed sloth,2,least_concern
4110,6.383,63.803,1.595,4.946,two_toed,Hoffman’s two-toed sloth,2,least_concern
4111,4.892,61.612,1.364,4.61,two_toed,Hoffman’s two-toed sloth,2,least_concern
4112,6.328,61.87,1.759,5.366,two_toed,Hoffman’s two-toed sloth,2,least_concern
4113,5.228,60.214,2.113,4.945,two_toed,Hoffman’s two-toed sloth,2,least_concern
4114,7.161,63.107,0.94,4.443,two_toed,Hoffman’s two-toed sloth,2,least_concern
4115,6.474,64.658,1.382,5.697,two_toed,Hoffman’s two-toed sloth,2,least_concern
4116,6.309,63.419,2.285,4.669,two_toed,Hoffman’s two-toed sloth,2,least_concern
4117,6.443,67.091,1.456,4.84,two_toed,Hoffman’s two-toed sloth,2,least_concern
4118,5.904,63.138,1.518,6.478,two_toed,Hoffman’s two-toed sloth,2,least_concern
4119,9.295,62.168,3.46,5.697,two_toed,Hoffman’s two-toed sloth,2,least_concern
4120,5.956,63.768,1.935,6.04,two_toed,Hoffman’s two-toed sloth,2,least_concern
4121,6.982,62.186,1.963,5.9,two_toed,Hoffman’s two-toed sloth,2,least_concern
4122,4.277,62.308,2.297,6.781,two_toed,Hoffman’s two-toed sloth,2,least_concern
4123,8.227,62.92,1.822,5.68,two_toed,Hoffman’s two-toed sloth,2,least_concern
4124,7.747,63.096,3.893,5.121,two_toed,Hoffman’s two-toed sloth,2,least_concern
4125,5.866,62.649,2.257,6.019,two_toed,Hoffman’s two-toed sloth,2,least_concern
4126,6.128,63.07,2.34,4.905,two_toed,Hoffman’s two-toed sloth,2,least_concern
4127,5.026,62.564,1.127,6.008,two_toed,Hoffman’s two-toed sloth,2,least_concern
4128,5.727,62.902,1.604,4.201,two_toed,Hoffman’s two-toed sloth,2,least_concern
4129,6.406,61.467,3.097,4.128,two_toed,Hoffman’s two-toed sloth,2,least_concern
4130,4.34,62.273,2.879,5.271,two_toed,Hoffman’s two-toed sloth,2,least_concern
4131,6.656,62.056,0.918,6.538,two_toed,Hoffman’s two-toed sloth,2,least_concern
4132,6.196,63.047,2.748,5.229,two_toed,Hoffman’s two-toed sloth,2,least_concern
4133,4.265,62.962,1.756,6.528,two_toed,Hoffman’s two-toed sloth,2,least_concern
4134,4.869,62.141,2.989,4.611,two_toed,Hoffman’s two-toed sloth,2,least_concern
4135,5.511,61.707,2.545,4.741,two_toed,Hoffman’s two-toed sloth,2,least_concern
4136,5.949,62.921,2.943,5.049,two_toed,Hoffman’s two-toed sloth,2,least_concern
4137,5.291,64.08,0.587,6.248,two_toed,Hoffman’s two-toed sloth,2,least_concern
4138,5.89,61.366,3.208,5.355,two_toed,Hoffman’s two-toed sloth,2,least_concern
4139,6.189,62.347,2.817,6.801,two_toed,Hoffman’s two-toed sloth,2,least_concern
4140,7.395,63.68,3.063,4.292,two_toed,Hoffman’s two-toed sloth,2,least_concern
4141,4.164,62.864,2.857,5.692,two_toed,Hoffman’s two-toed sloth,2,least_concern
4142,5.722,62.752,2.582,6.308,two_toed,Hoffman’s two-toed sloth,2,least_concern
4143,6.578,61.163,1.848,7.045,two_toed,Hoffman’s two-toed sloth,2,least_concern
4144,5.373,62.81,3.004,3.993,two_toed,Hoffman’s two-toed sloth,2,least_concern
4145,4.889,62.391,1.534,7.133,two_toed,Hoffman’s two-toed sloth,2,least_concern
4146,4.967,61.486,3.396,5.189,two_toed,Hoffman’s two-toed sloth,2,least_concern
4147,5.049,62.393,2.498,7.256,two_toed,Hoffman’s two-toed sloth,2,least_concern
4148,5.663,62.524,2.052,6.542,two_toed,Hoffman’s two-toed sloth,2,least_concern
4149,6.092,61.454,4.08,5.27,two_toed,Hoffman’s two-toed sloth,2,least_concern
4150,6.475,61.236,2.516,4.909,two_toed,Hoffman’s two-toed sloth,2,least_concern
4151,5.369,64.73,2.538,4.624,two_toed,Hoffman’s two-toed sloth,2,least_concern
4152,5.175,62.302,1.101,7.45,two_toed,Hoffman’s two-toed sloth,2,least_concern
4153,6.647,64.251,2.265,6.716,two_toed,Hoffman’s two-toed sloth,2,least_concern
4154,6.228,62.818,2.533,6.163,two_toed,Hoffman’s two-toed sloth,2,least_concern
4155,7.117,63.343,1.809,6.48,two_toed,Hoffman’s two-toed sloth,2,least_concern
4156,7.129,63.337,0.954,5.131,two_toed,Hoffman’s two-toed sloth,2,least_concern
4157,6.916,62.989,1.598,5.443,two_toed,Hoffman’s two-toed sloth,2,least_concern
4158,4.49,63.496,1.595,6.244,two_toed,Hoffman’s two-toed sloth,2,least_concern
4159,4.724,61.551,0.471,6.192,two_toed,Hoffman’s two-toed sloth,2,least_concern
